thickness,Umach,AOA,RE,Cl,Cdt,Cdp,Cdf,Cm
09,0.05,7.0,0.1E+07,0.743934481541863,1.277080428985418E-002,5.601907456911956E-003,7.168896832942213E-003,-4.651840147206271E-003
09,0.05,7.5,0.1E+07,0.794248805552867,1.337139955001000E-002,6.362502495754235E-003,7.008897054255759E-003,-5.226038852784249E-003
09,0.05,8.5,0.1E+07,0.892458386370810,1.482520962388210E-002,8.182972061465094E-003,6.642237562417008E-003,-6.545951364434031E-003
09,0.05,9.0,0.1E+07,0.940084356269724,1.569851583471801E-002,9.264411011663032E-003,6.434104823054994E-003,-7.306249990623494E-003
09,0.05,9.5,0.1E+07,0.986419657022495,1.670289158892210E-002,1.049413238051064E-002,6.208759208411467E-003,-8.137427193323209E-003
09,0.05,10.0,0.1E+07,1.03143098387376,1.782531530833950E-002,1.186179372248117E-002,5.963521585858321E-003,-9.050607559154444E-003
09,0.10,0.0,0.1E+07,6.606111049357356E-011,9.439965704116324E-003,1.310725771025443E-003,8.129239933090881E-003,1.517392982097743E-011
09,0.10,1.0,0.1E+07,0.108779508914701,9.494778123373621E-003,1.384205643615312E-003,8.110572479758309E-003,-4.806376314867205E-004
09,0.10,2.0,0.1E+07,0.217320580037819,9.669952816740511E-003,1.615055129050552E-003,8.054897687689959E-003,-9.858546549455114E-004
09,0.10,3.0,0.1E+07,0.325392601593193,9.969041877870325E-003,2.007221293475745E-003,7.961820584394581E-003,-1.539242323709692E-003
09,0.10,4.0,0.1E+07,0.432719746137960,1.040683071840352E-002,2.577827715525054E-003,7.829003002878466E-003,-2.166863993417943E-003
09,0.10,5.0,0.1E+07,0.538990262244772,1.100160111651919E-002,3.349077411285283E-003,7.652523705233904E-003,-2.896351103171072E-003
09,0.10,5.5,0.1E+07,0.591609635183919,1.136724819508236E-002,3.820792322083461E-003,7.546455872998895E-003,-3.308756287165347E-003
09,0.10,6.0,0.1E+07,0.643799892440170,1.178525087434681E-002,4.358241127852880E-003,7.427009746493925E-003,-3.760228726999389E-003
09,0.10,6.5,0.1E+07,0.695484296388888,1.226108187286289E-002,4.967456632916492E-003,7.293625239946390E-003,-4.257178577968223E-003
09,0.10,7.0,0.1E+07,0.746580334837514,1.280313447244981E-002,5.657240163786201E-003,7.145894308663618E-003,-4.801471488853782E-003
09,0.10,7.5,0.1E+07,0.797030318556912,1.341304994221031E-002,6.430900648950855E-003,6.982149293259448E-003,-5.402411907733379E-003
09,0.10,8.5,0.1E+07,0.895430350075102,1.489462969556343E-002,8.288950722804361E-003,6.605678972759060E-003,-6.787956356113716E-003
09,0.10,9.0,0.1E+07,0.943087976051706,1.578874519257459E-002,9.397683599658868E-003,6.391061592915713E-003,-7.587472286380176E-003
09,0.10,9.5,0.1E+07,0.989381949774745,1.682154429778934E-002,1.066360620434439E-002,6.157938093444918E-003,-8.464304851282150E-003
09,0.10,10.0,0.1E+07,1.03426713155909,1.798180138644981E-002,1.207834915572770E-002,5.903452230722078E-003,-9.428435674805679E-003
09,0.15,0.0,0.1E+07,6.454324802483008E-011,9.440338193498356E-003,1.322926826944178E-003,8.117411366554177E-003,1.511425533340383E-011
09,0.15,1.0,0.1E+07,0.109456194895197,9.495737105308308E-003,1.397311924817467E-003,8.098425180490842E-003,-4.946894865404941E-004
09,0.15,2.0,0.1E+07,0.218672550228852,9.672703485509904E-003,1.630962295567052E-003,8.041741189942855E-003,-1.016781625062368E-003
09,0.15,3.0,0.1E+07,0.327416238695004,9.975110712104612E-003,2.028312215599730E-003,7.946798496504880E-003,-1.592583542570491E-003
09,0.15,4.0,0.1E+07,0.435406480510907,1.041836063762690E-002,2.607370137213353E-003,7.810990500413552E-003,-2.251286226110299E-003
09,0.15,5.0,0.1E+07,0.542324145450347,1.102157379174780E-002,3.391584747397203E-003,7.629989044350587E-003,-3.023348610758714E-003
09,0.15,5.5,0.1E+07,0.595255659221128,1.139320525679465E-002,3.872289068298736E-003,7.520916188495913E-003,-3.462560875476612E-003
09,0.15,6.0,0.1E+07,0.647743622945698,1.181900643373109E-002,4.421318911284208E-003,7.397687522446869E-003,-3.945421262296090E-003
09,0.15,6.5,0.1E+07,0.699709321378792,1.230496321657169E-002,5.045331300263842E-003,7.259631916307850E-003,-4.478686965458576E-003
09,0.15,7.0,0.1E+07,0.751064699181241,1.285935291855909E-002,5.752970298845528E-003,7.106382619713562E-003,-5.065413952086813E-003
09,0.15,7.5,0.1E+07,0.801739915908909,1.348657056813740E-002,6.550549087772292E-003,6.936021480365117E-003,-5.713404657654704E-003
09,0.15,8.5,0.1E+07,0.900421480262627,1.501966006403062E-002,8.478141660206329E-003,6.541518403824290E-003,-7.219192028899035E-003
09,0.15,9.0,0.1E+07,0.948108513054850,1.595351084514554E-002,9.638516657234475E-003,6.314994187911068E-003,-8.089640464118461E-003
09,0.15,9.5,0.1E+07,0.994287734667255,1.704070819947140E-002,1.097354583441593E-002,6.067162365055463E-003,-9.048873021340954E-003
09,0.15,10.0,0.1E+07,1.03887311918306,1.827387586642287E-002,1.247831317836715E-002,5.795562688055669E-003,-1.010726125094014E-002
09,0.20,0.0,0.1E+07,6.132223857391664E-011,9.441262041844629E-003,1.340464625903837E-003,8.100797415940792E-003,1.429218462328796E-011
09,0.20,1.0,0.1E+07,0.110428595604846,9.497493477213457E-003,1.416137885472348E-003,8.081355591741109E-003,-5.151756852378999E-004
09,0.20,2.0,0.1E+07,0.220615288059143,9.677108208582081E-003,1.653877114461469E-003,8.023231094120611E-003,-1.062104704966027E-003
09,0.20,3.0,0.1E+07,0.330324786645784,9.984378967982054E-003,2.058794342626459E-003,7.925584625355593E-003,-1.671377859116803E-003
09,0.20,4.0,0.1E+07,0.439269829060596,1.043556208707549E-002,2.650114299373601E-003,7.785447787701889E-003,-2.376831687977512E-003
09,0.20,5.0,0.1E+07,0.547118559413399,1.105121665163061E-002,3.453448929603559E-003,7.597767722027053E-003,-3.213752654808993E-003
09,0.20,5.5,0.1E+07,0.600498951380829,1.143201433429009E-002,3.947829303527044E-003,7.484185030763053E-003,-3.693958314493269E-003
09,0.20,6.0,0.1E+07,0.653412943710599,1.186955457661275E-002,4.514186357219452E-003,7.355368219393297E-003,-4.225492061449449E-003
09,0.20,6.5,0.1E+07,0.705780557201154,1.237101295669296E-002,5.160766658045587E-003,7.210246298647377E-003,-4.814510920055679E-003
09,0.20,7.0,0.1E+07,0.757505615636851,1.294450713372387E-002,5.896383809286726E-003,7.048123324437161E-003,-5.467583600375798E-003
09,0.20,7.5,0.1E+07,0.808471064280158,1.360019777786090E-002,6.732902708284069E-003,6.867295069576834E-003,-6.191283153618184E-003
09,0.20,8.5,0.1E+07,0.907469973041827,1.522092008477990E-002,8.777992271602503E-003,6.442927813177408E-003,-7.887405421624392E-003
09,0.20,9.0,0.1E+07,0.955076785928690,1.622504803494315E-002,1.002923208181628E-002,6.195815953126924E-003,-8.877355890613477E-003
09,0.20,9.5,0.1E+07,1.00092907196342,1.741092631989680E-002,1.148868412277446E-002,5.922242197122342E-003,-9.972004718625969E-003
09,0.20,10.0,0.1E+07,1.04477773643430,1.878621951045040E-002,1.316788398649080E-002,5.618335523959626E-003,-1.118809576216780E-002
09,0.25,0.0,0.1E+07,6.943490395280513E-011,9.443097748806683E-003,1.363750343662332E-003,8.079347405144351E-003,1.576082493681685E-011
09,0.25,1.0,0.1E+07,0.111723830505858,9.500489365109426E-003,1.441186823453097E-003,8.059302541656328E-003,-5.430507352280900E-004
09,0.25,2.0,0.1E+07,0.223203801313522,9.683626508224458E-003,1.684359230885899E-003,7.999267277338559E-003,-1.124205103759292E-003
09,0.25,3.0,0.1E+07,0.334201677362040,9.997542329391935E-003,2.099588071996852E-003,7.897954257395083E-003,-1.780344445552577E-003
09,0.25,4.0,0.1E+07,0.444422014132886,1.045949327161771E-002,2.707491451923567E-003,7.752001819694151E-003,-2.552232998114754E-003
09,0.25,5.0,0.1E+07,0.553515477843416,1.109272982776092E-002,3.537546350177570E-003,7.555183477583345E-003,-3.482466934225235E-003
09,0.25,5.5,0.1E+07,0.607491106190613,1.148655487163054E-002,4.051417387216420E-003,7.435137484414120E-003,-4.022940934445496E-003
09,0.25,6.0,0.1E+07,0.660969764275471,1.194136567879282E-002,4.643169136390693E-003,7.298196542402125E-003,-4.625561947227667E-003
09,0.25,6.5,0.1E+07,0.713861705316421,1.246529630818252E-002,5.322243166055188E-003,7.143053142127342E-003,-5.297927095789088E-003
09,0.25,7.0,0.1E+07,0.766045327180732,1.307010701479366E-002,6.102281093426948E-003,6.967825921366721E-003,-6.048942497951931E-003
09,0.25,7.5,0.1E+07,0.817366290634770,1.376921662302204E-002,6.998879083835285E-003,6.770337539186753E-003,-6.888499404045019E-003
09,0.25,8.5,0.1E+07,0.916548248215706,1.553837204092134E-002,9.241479645246825E-003,6.296892395674504E-003,-8.882669745639031E-003
09,0.25,9.0,0.1E+07,0.963774619013346,1.667052603123162E-002,1.065681215518688E-002,6.013713876044755E-003,-1.006336946320724E-002
09,0.25,9.5,0.1E+07,1.00862896877076,1.805232365947634E-002,1.235998162935084E-002,5.692342030125521E-003,-1.138856592449690E-002
09,0.25,10.0,0.1E+07,1.05043147066120,1.974023028496041E-002,1.441691528684572E-002,5.323314998114679E-003,-1.288165885603015E-002
09,0.30,0.0,0.1E+07,7.012451757508822E-011,9.446363148452874E-003,1.393375147547140E-003,8.052988000905734E-003,1.588838869498455E-011
09,0.30,1.0,0.1E+07,0.113379813096603,9.505296678489579E-003,1.473149046105559E-003,8.032147632384020E-003,-5.798919756687159E-004
09,0.30,2.0,0.1E+07,0.226516137771466,9.693068910562066E-003,1.723418447647292E-003,7.969650462914774E-003,-1.206673780764052E-003
09,0.30,3.0,0.1E+07,0.339166437221073,1.001574512450521E-002,2.152093308755295E-003,7.863651815749915E-003,-1.926785403328970E-003
09,0.30,4.0,0.1E+07,0.451027364865057,1.049199410641377E-002,2.781978441698741E-003,7.710015664715018E-003,-2.790792629182708E-003
09,0.30,5.0,0.1E+07,0.561719672267116,1.114925159177714E-002,3.648098841226355E-003,7.501152750550783E-003,-3.853193345205219E-003
09,0.30,5.5,0.1E+07,0.616453444743491,1.156151681082659E-002,4.189542592988836E-003,7.371974217837742E-003,-4.480955811212708E-003
09,0.30,6.0,0.1E+07,0.670644486753967,1.204157465928692E-002,4.818253275850476E-003,7.223321383436460E-003,-5.187585686880497E-003
09,0.30,6.5,0.1E+07,0.724177761179933,1.260005167335131E-002,5.547009772090203E-003,7.053041901261120E-003,-5.983983084226197E-003
09,0.30,7.0,0.1E+07,0.776888097274550,1.325389383043885E-002,6.395885057262726E-003,6.858008773176104E-003,-6.883515753521422E-003
09,0.30,7.5,0.1E+07,0.828553182147269,1.402462086122117E-002,7.390740580709168E-003,6.633880280511985E-003,-7.900944867719313E-003
09,0.30,8.5,0.1E+07,0.927146377443087,1.608787112827353E-002,1.001938615827025E-002,6.068484970003295E-003,-1.039028280593643E-002
09,0.30,9.0,0.1E+07,0.972628022068328,1.753544040613855E-002,1.183196738832229E-002,5.703473017816263E-003,-1.192795871690271E-002
09,0.30,9.5,0.1E+07,1.01351140121618,1.948895700041575E-002,1.423103268480272E-002,5.257924315613008E-003,-1.371836988128331E-002
09,0.30,10.0,0.1E+07,1.04805189240279,2.212133374902489E-002,1.738680775761955E-002,4.734525991405298E-003,-1.572418839185865E-002
09,0.35,0.0,0.1E+07,8.146812036286845E-011,9.451874345184340E-003,1.430306350157015E-003,8.021567995027325E-003,1.995480430200258E-011
09,0.35,1.0,0.1E+07,0.115452349678956,9.512730677944517E-003,1.512997599430662E-003,7.999733078513855E-003,-6.275332061478969E-004
09,0.35,2.0,0.1E+07,0.230664209798253,9.706526378887199E-003,1.772393227597780E-003,7.934133151289420E-003,-1.314671624916227E-003
09,0.35,3.0,0.1E+07,0.345390204442866,1.004063825403388E-002,2.218405978894483E-003,7.822232275139398E-003,-2.121458242174547E-003
09,0.35,4.0,0.1E+07,0.459312752094474,1.053595228944056E-002,2.877318679881728E-003,7.658633609558837E-003,-3.114199632250944E-003
09,0.35,5.0,0.1E+07,0.572017555169989,1.122577824724504E-002,3.792421247811963E-003,7.433356999433080E-003,-4.365976485049900E-003
09,0.35,5.5,0.1E+07,0.627697467119131,1.166451861157752E-002,4.372979488757679E-003,7.291539122819837E-003,-5.120618633445892E-003
09,0.35,6.0,0.1E+07,0.682756426693049,1.218214013555634E-002,5.056243260529933E-003,7.125896875026394E-003,-5.982206130867430E-003
09,0.35,6.5,0.1E+07,0.737020459772511,1.279667564686247E-002,5.864746747298935E-003,6.931928899563536E-003,-6.968658455739231E-003
09,0.35,7.0,0.1E+07,0.790184295103148,1.354192183419869E-002,6.840724645884463E-003,6.701197188314227E-003,-8.107568034626249E-003
09,0.35,7.5,0.1E+07,0.841710819843388,1.447619615738599E-002,8.056656888632108E-003,6.419539268753874E-003,-9.440552925738865E-003
09,0.35,8.5,0.1E+07,0.936989531282501,1.721469041343590E-002,1.154120858158258E-002,5.673481831853327E-003,-1.282325185546964E-002
09,0.35,9.0,0.1E+07,0.971840048900794,2.006245955756858E-002,1.505050863015647E-002,5.011950927412139E-003,-1.531663784141179E-002
09,0.35,9.5,0.1E+07,0.985028429587667,2.556143327097682E-002,2.146714346174189E-002,4.094289809234927E-003,-1.817319115391917E-002
09,0.35,10.0,0.1E+07,0.995159439795063,3.713103765549516E-002,3.391862614909677E-002,3.212411506398401E-003,-1.924708632321725E-002
09,0.40,0.0,0.1E+07,8.448635923350746E-011,9.460615179791545E-003,1.475734423861424E-003,7.984880755930120E-003,2.499987283161031E-011
09,0.40,1.0,0.1E+07,0.118016751706574,9.524043061380879E-003,1.562228204991735E-003,7.961814856389143E-003,-6.892141661850679E-004
09,0.40,2.0,0.1E+07,0.235801462624141,9.725672433051268E-003,1.833290468067284E-003,7.892381964983982E-003,-1.456361440789315E-003
09,0.40,3.0,0.1E+07,0.353108247704941,1.007456565128649E-002,2.301470489633733E-003,7.773095161652758E-003,-2.382262920648274E-003
09,0.40,4.0,0.1E+07,0.469602886327726,1.059554339576795E-002,2.999254471131876E-003,7.596288924636067E-003,-3.557745850028994E-003
09,0.40,5.0,0.1E+07,0.584802058078495,1.133337806513480E-002,3.985810647747938E-003,7.347567417386865E-003,-5.089541897857319E-003
09,0.40,5.5,0.1E+07,0.641612385109464,1.181488466966114E-002,4.629001722067407E-003,7.185882947593726E-003,-6.039873269044319E-003
09,0.40,6.0,0.1E+07,0.697580732388008,1.240622263914882E-002,5.418248018400490E-003,6.987974620748324E-003,-7.155495652183935E-003
09,0.40,6.5,0.1E+07,0.752344835424901,1.314658972272348E-002,6.401673953486356E-003,6.744915769237101E-003,-8.474396510109040E-003
09,0.40,7.0,0.1E+07,0.805713024368013,1.404944753654151E-002,7.585493278994396E-003,6.463954257547113E-003,-1.001173469388621E-002
09,0.40,7.5,0.1E+07,0.853809047164404,1.558593212533796E-002,9.589378637977611E-003,5.996553487360357E-003,-1.210578426197224E-002
09,0.40,8.5,0.1E+07,0.901159213114826,2.444638621747626E-002,2.024830323918547E-002,4.198082978290780E-003,-1.844014973907795E-002
09,0.40,9.0,0.1E+07,0.868069666405672,3.412164361717872E-002,3.091568958784575E-002,3.205954029332961E-003,-1.720196540438228E-002
09,0.40,9.5,0.1E+07,0.496116322966223,8.611370228331347E-002,8.296598048611446E-002,3.147721797198993E-003,3.490893427277667E-002
09,0.40,10.0,0.1E+07,0.620495114803540,7.263677167827592E-002,6.905657539991485E-002,3.580196278361052E-003,2.074990071289973E-002
09,0.45,0.0,0.1E+07,9.777445313888938E-011,9.474186560107099E-003,1.531517641844300E-003,7.942668918262799E-003,2.020647624917382E-011
09,0.45,1.0,0.1E+07,0.121181428744673,9.540871995659615E-003,1.622749674140016E-003,7.918122321519599E-003,-7.694775660360784E-004
09,0.45,2.0,0.1E+07,0.242148154967000,9.752535550145592E-003,1.908704801847298E-003,7.843830748298293E-003,-1.644858031827136E-003
09,0.45,3.0,0.1E+07,0.362664267456616,1.012088432656320E-002,2.405750734268946E-003,7.715133592294253E-003,-2.737931381363332E-003
09,0.45,4.0,0.1E+07,0.482374124257582,1.067738814592231E-002,3.156449027034231E-003,7.520939118888079E-003,-4.181235016385234E-003
09,0.45,5.0,0.1E+07,0.600591186793106,1.149630895728261E-002,4.262677037929194E-003,7.233631919353414E-003,-6.155896630784585E-003
09,0.45,5.5,0.1E+07,0.658557274878641,1.206958648364367E-002,5.037435875661869E-003,7.032150607981808E-003,-7.446275809384274E-003
09,0.45,6.0,0.1E+07,0.715812833238740,1.274240172656351E-002,5.935672719614316E-003,6.806729006949210E-003,-8.958555721804446E-003
09,0.45,6.5,0.1E+07,0.767659823494320,1.407666987835658E-002,7.721906893787711E-003,6.354762984568882E-003,-1.117789212557913E-002
09,0.45,7.0,0.1E+07,0.808891846569507,1.661774732600138E-002,1.097158517589143E-002,5.646162150109961E-003,-1.429742598303888E-002
09,0.45,7.5,0.1E+07,0.833696058713569,2.116463250896065E-002,1.646763634831028E-002,4.696996160650365E-003,-1.791112044932163E-002
09,0.45,8.5,0.1E+07,0.800423204287767,3.438050743695241E-002,3.100613405457869E-002,3.374373382373713E-003,-1.859137789859649E-002
09,0.45,9.0,0.1E+07,0.789470305771252,4.055923823525409E-002,3.697479605937537E-002,3.584442175878716E-003,-1.341198865969447E-002
09,0.45,9.5,0.1E+07,0.847799540211410,6.613773083567281E-002,6.349613980134715E-002,2.641591034325663E-003,-1.041566740303117E-002
09,0.45,10.0,0.1E+07,0.597305451160641,0.119931510263000,0.117468464105986,2.463046157014258E-003,5.575317683544141E-002
09,0.50,0.0,0.1E+07,1.099989907916554E-010,9.494529899002051E-003,1.599977249475100E-003,7.894552649526950E-003,2.153030965318381E-011
09,0.50,1.0,0.1E+07,0.125103604863025,9.565429441604387E-003,1.697348624100467E-003,7.868080817503920E-003,-8.758780741788541E-004
09,0.50,2.0,0.1E+07,0.250029662663045,9.790758858885437E-003,2.003063122229639E-003,7.787695736655799E-003,-1.900811336086702E-003
09,0.50,3.0,0.1E+07,0.374569330858885,1.018541957890082E-002,2.538709662010814E-003,7.646709916890008E-003,-3.238458910983470E-003
09,0.50,4.0,0.1E+07,0.498326042357636,1.079503814810745E-002,3.368038560087994E-003,7.426999588019455E-003,-5.099656617741012E-003
09,0.50,5.0,0.1E+07,0.620346113438321,1.173497301586154E-002,4.645424843643865E-003,7.089548172217679E-003,-7.820566269245002E-003
09,0.50,5.5,0.1E+07,0.678261275608692,1.261045086294266E-002,5.836368918542070E-003,6.774081944400594E-003,-9.899109167830534E-003
09,0.50,6.0,0.1E+07,0.727528419600134,1.440248588026308E-002,8.151832555813115E-003,6.250653324449949E-003,-1.308267269386603E-002
09,0.50,6.5,0.1E+07,0.766937199259986,1.746215380518226E-002,1.193387706291510E-002,5.528276742267167E-003,-1.690812359552579E-002
09,0.50,7.0,0.1E+07,0.790311904981654,2.238226767150103E-002,1.777902870410243E-002,4.603238967398598E-003,-2.068900698176095E-002
09,0.50,7.5,0.1E+07,0.790207200286052,3.009510659011902E-002,2.641082402291903E-002,3.684282567199984E-003,-2.212198658527195E-002
09,0.50,8.5,0.1E+07,0.822235577700264,6.672464923681094E-002,6.402845430164289E-002,2.696194935168070E-003,4.125423700840902E-004
09,0.50,9.0,0.1E+07,0.584140780566210,6.611016212064423E-002,6.257176255521456E-002,3.538399565429666E-003,1.598019827885369E-002
09,0.50,9.5,0.1E+07,0.740097518267371,6.630107308621441E-002,6.329422824590300E-002,3.006844840311425E-003,1.470260794310049E-004
09,0.50,10.0,0.1E+07,0.483123154559584,0.101021404093796,9.814935968155869E-002,2.872044412236859E-003,3.724360656448557E-002
09,0.55,0.0,0.1E+07,1.160000715546162E-010,9.524905083428070E-003,1.685081720150347E-003,7.839823363277723E-003,2.319430671832157E-011
09,0.55,1.0,0.1E+07,0.130022647815123,9.601270511637623E-003,1.790358588150631E-003,7.810911923486991E-003,-1.020981109288346E-003
09,0.55,2.0,0.1E+07,0.259945802681348,9.845204027714070E-003,2.122537662783367E-003,7.722666364930705E-003,-2.262662908038325E-003
09,0.55,3.0,0.1E+07,0.389621802352709,1.027741369067902E-002,2.712816163390440E-003,7.564597527288584E-003,-3.982017823583824E-003
